unique_id,graph_type,cluster_label,is_noise,FEN,ECO,Name,new unique ID,move_number,part_index,part_filename,partition_move_id
"r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP2P1/2N1PN2/PPQ2P1P/R1B1KB1R b KQkq -_D45_Semi-Slav Defense: Stoltz Variation, Shabalov Attack_white",white,7,FALSE,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP2P1/2N1PN2/PPQ2P1P/R1B1KB1R b KQkq -,D45,"Semi-Slav Defense: Stoltz Variation, Shabalov Attack","r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP2P1/2N1PN2/PPQ2P1P/R1B1KB1R b KQkq -_D45_Semi-Slav Defense: Stoltz Variation, Shabalov Attack",2763,6,dashboard_data_part_06.json,58
"r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP2P1/2N1PN2/PPQ2P1P/R1B1KB1R b KQkq -_D45_Semi-Slav Defense: Stoltz Variation, Shabalov Attack_black",black,42,FALSE,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP2P1/2N1PN2/PPQ2P1P/R1B1KB1R b KQkq -,D45,"Semi-Slav Defense: Stoltz Variation, Shabalov Attack","r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP2P1/2N1PN2/PPQ2P1P/R1B1KB1R b KQkq -_D45_Semi-Slav Defense: Stoltz Variation, Shabalov Attack",2763,6,dashboard_data_part_06.json,58
rnbqkb1r/pp4pp/2p1p3/3p1p2/2PPn3/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D45_Semi-Slav Defense: Stonewall Defense_white,white,7,FALSE,rnbqkb1r/pp4pp/2p1p3/3p1p2/2PPn3/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D45,Semi-Slav Defense: Stonewall Defense,rnbqkb1r/pp4pp/2p1p3/3p1p2/2PPn3/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D45_Semi-Slav Defense: Stonewall Defense,2764,6,dashboard_data_part_06.json,59
rnbqkb1r/pp4pp/2p1p3/3p1p2/2PPn3/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D45_Semi-Slav Defense: Stonewall Defense_black,black,78,FALSE,rnbqkb1r/pp4pp/2p1p3/3p1p2/2PPn3/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D45,Semi-Slav Defense: Stonewall Defense,rnbqkb1r/pp4pp/2p1p3/3p1p2/2PPn3/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D45_Semi-Slav Defense: Stonewall Defense,2764,6,dashboard_data_part_06.json,59
r1bqk2r/pp1nbppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Bogoljubow Variation_white,white,7,FALSE,r1bqk2r/pp1nbppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D46,Semi-Slav Defense: Bogoljubow Variation,r1bqk2r/pp1nbppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Bogoljubow Variation,2765,6,dashboard_data_part_06.json,60
r1bqk2r/pp1nbppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Bogoljubow Variation_black,black,-1,TRUE,r1bqk2r/pp1nbppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D46,Semi-Slav Defense: Bogoljubow Variation,r1bqk2r/pp1nbppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Bogoljubow Variation,2765,6,dashboard_data_part_06.json,60
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Chigorin Defense_white,white,7,FALSE,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D46,Semi-Slav Defense: Chigorin Defense,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Chigorin Defense,2766,6,dashboard_data_part_06.json,61
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Chigorin Defense_black,black,42,FALSE,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D46,Semi-Slav Defense: Chigorin Defense,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Chigorin Defense,2766,6,dashboard_data_part_06.json,61
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PPQ2PPP/R1B1K2R b KQkq -_D46_Semi-Slav Defense: Chigorin Defense_white,white,7,FALSE,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PPQ2PPP/R1B1K2R b KQkq -,D46,Semi-Slav Defense: Chigorin Defense,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PPQ2PPP/R1B1K2R b KQkq -_D46_Semi-Slav Defense: Chigorin Defense,2767,6,dashboard_data_part_06.json,62
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PPQ2PPP/R1B1K2R b KQkq -_D46_Semi-Slav Defense: Chigorin Defense_black,black,42,FALSE,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PPQ2PPP/R1B1K2R b KQkq -,D46,Semi-Slav Defense: Chigorin Defense,r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PPQ2PPP/R1B1K2R b KQkq -_D46_Semi-Slav Defense: Chigorin Defense,2767,6,dashboard_data_part_06.json,62
r1bq1rk1/p2n1ppp/2pbpn2/1p6/3P4/2NBPN2/PPQ2PPP/R1B2RK1 b - -_D46_Semi-Slav Defense: Chigorin Defense_white,white,42,FALSE,r1bq1rk1/p2n1ppp/2pbpn2/1p6/3P4/2NBPN2/PPQ2PPP/R1B2RK1 b - -,D46,Semi-Slav Defense: Chigorin Defense,r1bq1rk1/p2n1ppp/2pbpn2/1p6/3P4/2NBPN2/PPQ2PPP/R1B2RK1 b - -_D46_Semi-Slav Defense: Chigorin Defense,2768,6,dashboard_data_part_06.json,63
r1bq1rk1/p2n1ppp/2pbpn2/1p6/3P4/2NBPN2/PPQ2PPP/R1B2RK1 b - -_D46_Semi-Slav Defense: Chigorin Defense_black,black,42,FALSE,r1bq1rk1/p2n1ppp/2pbpn2/1p6/3P4/2NBPN2/PPQ2PPP/R1B2RK1 b - -,D46,Semi-Slav Defense: Chigorin Defense,r1bq1rk1/p2n1ppp/2pbpn2/1p6/3P4/2NBPN2/PPQ2PPP/R1B2RK1 b - -_D46_Semi-Slav Defense: Chigorin Defense,2768,6,dashboard_data_part_06.json,63
r2q1rk1/pb1n1ppp/2pbpn2/1p6/3P4/P1NBPN2/1PQ2PPP/R1B2RK1 b - -_D46_Semi-Slav Defense: Chigorin Defense_white,white,42,FALSE,r2q1rk1/pb1n1ppp/2pbpn2/1p6/3P4/P1NBPN2/1PQ2PPP/R1B2RK1 b - -,D46,Semi-Slav Defense: Chigorin Defense,r2q1rk1/pb1n1ppp/2pbpn2/1p6/3P4/P1NBPN2/1PQ2PPP/R1B2RK1 b - -_D46_Semi-Slav Defense: Chigorin Defense,2769,6,dashboard_data_part_06.json,64
r2q1rk1/pb1n1ppp/2pbpn2/1p6/3P4/P1NBPN2/1PQ2PPP/R1B2RK1 b - -_D46_Semi-Slav Defense: Chigorin Defense_black,black,42,FALSE,r2q1rk1/pb1n1ppp/2pbpn2/1p6/3P4/P1NBPN2/1PQ2PPP/R1B2RK1 b - -,D46,Semi-Slav Defense: Chigorin Defense,r2q1rk1/pb1n1ppp/2pbpn2/1p6/3P4/P1NBPN2/1PQ2PPP/R1B2RK1 b - -_D46_Semi-Slav Defense: Chigorin Defense,2769,6,dashboard_data_part_06.json,64
r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R b KQkq -_D46_Semi-Slav Defense: Main Line_white,white,7,FALSE,r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R b KQkq -,D46,Semi-Slav Defense: Main Line,r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R b KQkq -_D46_Semi-Slav Defense: Main Line,2770,6,dashboard_data_part_06.json,65
r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R b KQkq -_D46_Semi-Slav Defense: Main Line_black,black,72,FALSE,r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R b KQkq -,D46,Semi-Slav Defense: Main Line,r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R b KQkq -_D46_Semi-Slav Defense: Main Line,2770,6,dashboard_data_part_06.json,65
r2q1rk1/pb1nbppp/1pp1pn2/3p4/2PP4/1PNBPN2/PBQ2PPP/R4RK1 b - -_D46_Semi-Slav Defense: Main Line_white,white,45,FALSE,r2q1rk1/pb1nbppp/1pp1pn2/3p4/2PP4/1PNBPN2/PBQ2PPP/R4RK1 b - -,D46,Semi-Slav Defense: Main Line,r2q1rk1/pb1nbppp/1pp1pn2/3p4/2PP4/1PNBPN2/PBQ2PPP/R4RK1 b - -_D46_Semi-Slav Defense: Main Line,2771,6,dashboard_data_part_06.json,66
r2q1rk1/pb1nbppp/1pp1pn2/3p4/2PP4/1PNBPN2/PBQ2PPP/R4RK1 b - -_D46_Semi-Slav Defense: Main Line_black,black,-1,TRUE,r2q1rk1/pb1nbppp/1pp1pn2/3p4/2PP4/1PNBPN2/PBQ2PPP/R4RK1 b - -,D46,Semi-Slav Defense: Main Line,r2q1rk1/pb1nbppp/1pp1pn2/3p4/2PP4/1PNBPN2/PBQ2PPP/R4RK1 b - -_D46_Semi-Slav Defense: Main Line,2771,6,dashboard_data_part_06.json,66
r1bqk2r/pp1n1ppp/2p1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Romih Variation_white,white,61,FALSE,r1bqk2r/pp1n1ppp/2p1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D46,Semi-Slav Defense: Romih Variation,r1bqk2r/pp1n1ppp/2p1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Romih Variation,2772,6,dashboard_data_part_06.json,67
r1bqk2r/pp1n1ppp/2p1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Romih Variation_black,black,60,FALSE,r1bqk2r/pp1n1ppp/2p1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D46,Semi-Slav Defense: Romih Variation,r1bqk2r/pp1n1ppp/2p1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D46_Semi-Slav Defense: Romih Variation,2772,6,dashboard_data_part_06.json,67
r1bqkb1r/p2n1ppp/2p1pn2/1p6/2BP4/2N1PN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation_white,white,7,FALSE,r1bqkb1r/p2n1ppp/2p1pn2/1p6/2BP4/2N1PN2/PP3PPP/R1BQK2R w KQkq -,D47,Semi-Slav Defense: Meran Variation,r1bqkb1r/p2n1ppp/2p1pn2/1p6/2BP4/2N1PN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation,2773,6,dashboard_data_part_06.json,68
r1bqkb1r/p2n1ppp/2p1pn2/1p6/2BP4/2N1PN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation_black,black,-1,TRUE,r1bqkb1r/p2n1ppp/2p1pn2/1p6/2BP4/2N1PN2/PP3PPP/R1BQK2R w KQkq -,D47,Semi-Slav Defense: Meran Variation,r1bqkb1r/p2n1ppp/2p1pn2/1p6/2BP4/2N1PN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation,2773,6,dashboard_data_part_06.json,68
"r1bqkb1r/p2n1ppp/2p1pn2/8/1p1P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Lundin Variation_white",white,7,FALSE,r1bqkb1r/p2n1ppp/2p1pn2/8/1p1P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D47,"Semi-Slav Defense: Meran Variation, Lundin Variation","r1bqkb1r/p2n1ppp/2p1pn2/8/1p1P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Lundin Variation",2774,6,dashboard_data_part_06.json,69
"r1bqkb1r/p2n1ppp/2p1pn2/8/1p1P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Lundin Variation_black",black,0,FALSE,r1bqkb1r/p2n1ppp/2p1pn2/8/1p1P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D47,"Semi-Slav Defense: Meran Variation, Lundin Variation","r1bqkb1r/p2n1ppp/2p1pn2/8/1p1P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Lundin Variation",2774,6,dashboard_data_part_06.json,69
"r2qkb1r/pb1n1ppp/2p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation_white",white,7,FALSE,r2qkb1r/pb1n1ppp/2p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D47,"Semi-Slav Defense: Meran Variation, Wade Variation","r2qkb1r/pb1n1ppp/2p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation",2775,6,dashboard_data_part_06.json,70
"r2qkb1r/pb1n1ppp/2p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation_black",black,71,FALSE,r2qkb1r/pb1n1ppp/2p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D47,"Semi-Slav Defense: Meran Variation, Wade Variation","r2qkb1r/pb1n1ppp/2p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation",2775,6,dashboard_data_part_06.json,70
"r2qkb1r/pb1n1ppp/4p3/3nP3/Np1N4/3B4/PP3PPP/R1BQ1RK1 b kq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation, Kaidanov Gambit_white",white,58,FALSE,r2qkb1r/pb1n1ppp/4p3/3nP3/Np1N4/3B4/PP3PPP/R1BQ1RK1 b kq -,D47,"Semi-Slav Defense: Meran Variation, Wade Variation, Kaidanov Gambit","r2qkb1r/pb1n1ppp/4p3/3nP3/Np1N4/3B4/PP3PPP/R1BQ1RK1 b kq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation, Kaidanov Gambit",2776,6,dashboard_data_part_06.json,71
"r2qkb1r/pb1n1ppp/4p3/3nP3/Np1N4/3B4/PP3PPP/R1BQ1RK1 b kq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation, Kaidanov Gambit_black",black,80,FALSE,r2qkb1r/pb1n1ppp/4p3/3nP3/Np1N4/3B4/PP3PPP/R1BQ1RK1 b kq -,D47,"Semi-Slav Defense: Meran Variation, Wade Variation, Kaidanov Gambit","r2qkb1r/pb1n1ppp/4p3/3nP3/Np1N4/3B4/PP3PPP/R1BQ1RK1 b kq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation, Kaidanov Gambit",2776,6,dashboard_data_part_06.json,71
"r2qkb1r/pb1n1ppp/4p3/2pnP3/Np1P4/3B1N2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation, Larsen Variation_white",white,-1,TRUE,r2qkb1r/pb1n1ppp/4p3/2pnP3/Np1P4/3B1N2/PP3PPP/R1BQK2R w KQkq -,D47,"Semi-Slav Defense: Meran Variation, Wade Variation, Larsen Variation","r2qkb1r/pb1n1ppp/4p3/2pnP3/Np1P4/3B1N2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation, Larsen Variation",2777,6,dashboard_data_part_06.json,72
"r2qkb1r/pb1n1ppp/4p3/2pnP3/Np1P4/3B1N2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation, Larsen Variation_black",black,74,FALSE,r2qkb1r/pb1n1ppp/4p3/2pnP3/Np1P4/3B1N2/PP3PPP/R1BQK2R w KQkq -,D47,"Semi-Slav Defense: Meran Variation, Wade Variation, Larsen Variation","r2qkb1r/pb1n1ppp/4p3/2pnP3/Np1P4/3B1N2/PP3PPP/R1BQK2R w KQkq -_D47_Semi-Slav Defense: Meran Variation, Wade Variation, Larsen Variation",2777,6,dashboard_data_part_06.json,72
r1bqkb1r/pp1n1ppp/2p1pn2/8/2BP4/2N1PN2/PP3PPP/R1BQK2R b KQkq -_D47_Semi-Slav Defense: Semi-Meran Variation_white,white,7,FALSE,r1bqkb1r/pp1n1ppp/2p1pn2/8/2BP4/2N1PN2/PP3PPP/R1BQK2R b KQkq -,D47,Semi-Slav Defense: Semi-Meran Variation,r1bqkb1r/pp1n1ppp/2p1pn2/8/2BP4/2N1PN2/PP3PPP/R1BQK2R b KQkq -_D47_Semi-Slav Defense: Semi-Meran Variation,2778,6,dashboard_data_part_06.json,73
r1bqkb1r/pp1n1ppp/2p1pn2/8/2BP4/2N1PN2/PP3PPP/R1BQK2R b KQkq -_D47_Semi-Slav Defense: Semi-Meran Variation_black,black,72,FALSE,r1bqkb1r/pp1n1ppp/2p1pn2/8/2BP4/2N1PN2/PP3PPP/R1BQK2R b KQkq -,D47,Semi-Slav Defense: Semi-Meran Variation,r1bqkb1r/pp1n1ppp/2p1pn2/8/2BP4/2N1PN2/PP3PPP/R1BQK2R b KQkq -_D47_Semi-Slav Defense: Semi-Meran Variation,2778,6,dashboard_data_part_06.json,73
r1bqkb1r/3n1ppp/p1p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation_white,white,7,FALSE,r1bqkb1r/3n1ppp/p1p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D48,Semi-Slav Defense: Meran Variation,r1bqkb1r/3n1ppp/p1p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation,2779,6,dashboard_data_part_06.json,74
r1bqkb1r/3n1ppp/p1p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation_black,black,72,FALSE,r1bqkb1r/3n1ppp/p1p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,D48,Semi-Slav Defense: Meran Variation,r1bqkb1r/3n1ppp/p1p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation,2779,6,dashboard_data_part_06.json,74
r1bqkb1r/3n1ppp/p3pn2/1pp5/3PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation_white,white,7,FALSE,r1bqkb1r/3n1ppp/p3pn2/1pp5/3PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -,D48,Semi-Slav Defense: Meran Variation,r1bqkb1r/3n1ppp/p3pn2/1pp5/3PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation,2780,6,dashboard_data_part_06.json,75
r1bqkb1r/3n1ppp/p3pn2/1pp5/3PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation_black,black,12,FALSE,r1bqkb1r/3n1ppp/p3pn2/1pp5/3PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -,D48,Semi-Slav Defense: Meran Variation,r1bqkb1r/3n1ppp/p3pn2/1pp5/3PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation,2780,6,dashboard_data_part_06.json,75
"r1bqkb1r/3n1ppp/p3pn2/1pp1P3/3P4/2NB1N2/PP3PPP/R1BQK2R b KQkq -_D48_Semi-Slav Defense: Meran Variation, Old Variation_white",white,59,FALSE,r1bqkb1r/3n1ppp/p3pn2/1pp1P3/3P4/2NB1N2/PP3PPP/R1BQK2R b KQkq -,D48,"Semi-Slav Defense: Meran Variation, Old Variation","r1bqkb1r/3n1ppp/p3pn2/1pp1P3/3P4/2NB1N2/PP3PPP/R1BQK2R b KQkq -_D48_Semi-Slav Defense: Meran Variation, Old Variation",2781,6,dashboard_data_part_06.json,76
"r1bqkb1r/3n1ppp/p3pn2/1pp1P3/3P4/2NB1N2/PP3PPP/R1BQK2R b KQkq -_D48_Semi-Slav Defense: Meran Variation, Old Variation_black",black,10,FALSE,r1bqkb1r/3n1ppp/p3pn2/1pp1P3/3P4/2NB1N2/PP3PPP/R1BQK2R b KQkq -,D48,"Semi-Slav Defense: Meran Variation, Old Variation","r1bqkb1r/3n1ppp/p3pn2/1pp1P3/3P4/2NB1N2/PP3PPP/R1BQK2R b KQkq -_D48_Semi-Slav Defense: Meran Variation, Old Variation",2781,6,dashboard_data_part_06.json,76
"r1bqkb1r/3n1ppp/p1p1pn2/8/1p1PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation, Pirc Variation_white",white,7,FALSE,r1bqkb1r/3n1ppp/p1p1pn2/8/1p1PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -,D48,"Semi-Slav Defense: Meran Variation, Pirc Variation","r1bqkb1r/3n1ppp/p1p1pn2/8/1p1PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation, Pirc Variation",2782,6,dashboard_data_part_06.json,77
"r1bqkb1r/3n1ppp/p1p1pn2/8/1p1PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation, Pirc Variation_black",black,0,FALSE,r1bqkb1r/3n1ppp/p1p1pn2/8/1p1PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -,D48,"Semi-Slav Defense: Meran Variation, Pirc Variation","r1bqkb1r/3n1ppp/p1p1pn2/8/1p1PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -_D48_Semi-Slav Defense: Meran Variation, Pirc Variation",2782,6,dashboard_data_part_06.json,77
"r1bqkb1r/3n1ppp/p3pn2/1ppP4/4P3/2NB1N2/PP3PPP/R1BQK2R b KQkq -_D48_Semi-Slav Defense: Meran Variation, Reynolds' Variation_white",white,42,FALSE,r1bqkb1r/3n1ppp/p3pn2/1ppP4/4P3/2NB1N2/PP3PPP/R1BQK2R b KQkq -,D48,"Semi-Slav Defense: Meran Variation, Reynolds' Variation","r1bqkb1r/3n1ppp/p3pn2/1ppP4/4P3/2NB1N2/PP3PPP/R1BQK2R b KQkq -_D48_Semi-Slav Defense: Meran Variation, Reynolds' Variation",2783,6,dashboard_data_part_06.json,78
"r1bqkb1r/3n1ppp/p3pn2/1ppP4/4P3/2NB1N2/PP3PPP/R1BQK2R b KQkq -_D48_Semi-Slav Defense: Meran Variation, Reynolds' Variation_black",black,-1,TRUE,r1bqkb1r/3n1ppp/p3pn2/1ppP4/4P3/2NB1N2/PP3PPP/R1BQK2R b KQkq -,D48,"Semi-Slav Defense: Meran Variation, Reynolds' Variation","r1bqkb1r/3n1ppp/p3pn2/1ppP4/4P3/2NB1N2/PP3PPP/R1BQK2R b KQkq -_D48_Semi-Slav Defense: Meran Variation, Reynolds' Variation",2783,6,dashboard_data_part_06.json,78
"r1bqkb1r/3n1ppp/p3pn2/1N2P3/3p4/3B1N2/PP3PPP/R1BQK2R b KQkq -_D49_Semi-Slav Defense: Meran Variation, Blumenfeld Variation_white",white,58,FALSE,r1bqkb1r/3n1ppp/p3pn2/1N2P3/3p4/3B1N2/PP3PPP/R1BQK2R b KQkq -,D49,"Semi-Slav Defense: Meran Variation, Blumenfeld Variation","r1bqkb1r/3n1ppp/p3pn2/1N2P3/3p4/3B1N2/PP3PPP/R1BQK2R b KQkq -_D49_Semi-Slav Defense: Meran Variation, Blumenfeld Variation",2784,6,dashboard_data_part_06.json,79
"r1bqkb1r/3n1ppp/p3pn2/1N2P3/3p4/3B1N2/PP3PPP/R1BQK2R b KQkq -_D49_Semi-Slav Defense: Meran Variation, Blumenfeld Variation_black",black,63,FALSE,r1bqkb1r/3n1ppp/p3pn2/1N2P3/3p4/3B1N2/PP3PPP/R1BQK2R b KQkq -,D49,"Semi-Slav Defense: Meran Variation, Blumenfeld Variation","r1bqkb1r/3n1ppp/p3pn2/1N2P3/3p4/3B1N2/PP3PPP/R1BQK2R b KQkq -_D49_Semi-Slav Defense: Meran Variation, Blumenfeld Variation",2784,6,dashboard_data_part_06.json,79
"r1bqkb1r/3n1ppp/p3p3/1N2P3/3p2n1/3B1N2/PP3PPP/R1BQK2R w KQkq -_D49_Semi-Slav Defense: Meran Variation, Rabinovich Variation_white",white,58,FALSE,r1bqkb1r/3n1ppp/p3p3/1N2P3/3p2n1/3B1N2/PP3PPP/R1BQK2R w KQkq -,D49,"Semi-Slav Defense: Meran Variation, Rabinovich Variation","r1bqkb1r/3n1ppp/p3p3/1N2P3/3p2n1/3B1N2/PP3PPP/R1BQK2R w KQkq -_D49_Semi-Slav Defense: Meran Variation, Rabinovich Variation",2785,6,dashboard_data_part_06.json,80
"r1bqkb1r/3n1ppp/p3p3/1N2P3/3p2n1/3B1N2/PP3PPP/R1BQK2R w KQkq -_D49_Semi-Slav Defense: Meran Variation, Rabinovich Variation_black",black,57,FALSE,r1bqkb1r/3n1ppp/p3p3/1N2P3/3p2n1/3B1N2/PP3PPP/R1BQK2R w KQkq -,D49,"Semi-Slav Defense: Meran Variation, Rabinovich Variation","r1bqkb1r/3n1ppp/p3p3/1N2P3/3p2n1/3B1N2/PP3PPP/R1BQK2R w KQkq -_D49_Semi-Slav Defense: Meran Variation, Rabinovich Variation",2785,6,dashboard_data_part_06.json,80
"r3kb1r/5ppp/b3pn2/1p1qN1B1/3p4/3B4/PP2QPPP/R4RK1 b kq -_D49_Semi-Slav Defense: Meran Variation, Rellstab Attack_white",white,58,FALSE,r3kb1r/5ppp/b3pn2/1p1qN1B1/3p4/3B4/PP2QPPP/R4RK1 b kq -,D49,"Semi-Slav Defense: Meran Variation, Rellstab Attack","r3kb1r/5ppp/b3pn2/1p1qN1B1/3p4/3B4/PP2QPPP/R4RK1 b kq -_D49_Semi-Slav Defense: Meran Variation, Rellstab Attack",2786,6,dashboard_data_part_06.json,81
